Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Carbon stocks of tree plantations in a Western Ghats landscape, India: influencing factors and management implications",Environmental Monitoring and Assessment,,,,10.1007/s10661-023-10964-w,Kanda Naveen BabuShreyas MandyamSourabh JettyAshaq Ahmad DarKurian AyushiAyyappan NarayananSundarapandian SomaiahParthasarathy Narayanaswamy,2023,https://link.springer.com/article/10.1007/s10661-023-10964-w,Article
"Carbon Footprinting in Supply Chains: Measurement, Reporting, and Disclosure",Sustainable Supply Chains,,,,10.1007/978-3-031-45565-0_3,Tasseda BoukherroubYann BoucheryTarkan TanJan C. FransooCharles J. Corbett,2024,https://link.springer.com/chapter/10.1007/978-3-031-45565-0_3,Chapter
The Road to Carbon Neutrality: How Does Green Finance Clustering Affect Total Factor Carbon Productivity in China,The Palgrave Handbook of Green Finance for Sustainable Development,,,,10.1007/978-3-031-65756-6_18,Shikuan ZhaoXuemeng LiuFaten Moussa,2024,https://link.springer.com/chapter/10.1007/978-3-031-65756-6_18,Chapter
"Ecological footprints, carbon emissions, and energy transitions: the impact of artificial intelligence (AI)",Humanities and Social Sciences Communications,,,,10.1057/s41599-024-03520-5,Qiang WangYuanfan LiRongrong Li,2024,https://link.springer.com/article/10.1057/s41599-024-03520-5,Article
Calculation and structural analysis of total factor energy efficiency in high carbon sectors,Scientific Reports,,,,10.1038/s41598-025-87994-6,Bo-Wen AnPei-Yuan XuDong PanXiao-Tian LiDong Wang,2025,https://link.springer.com/article/10.1038/s41598-025-87994-6,Article
"Digital infrastructure construction, carbon total factor productivity, and carbon rebound effect",Environmental Science and Pollution Research,,,,10.1007/s11356-023-28738-9,"
Mudan LanYuke Zhu",2023,https://link.springer.com/article/10.1007/s11356-023-28738-9,Article
Can Carbon Finance Correct Strategic ESG Behavior of Enterprises? Evidence from China,Journal of the Knowledge Economy,,,,10.1007/s13132-024-02481-z,Caiyun LinMeijun QianXuyang SuChuanhao Wen,2024,https://link.springer.com/article/10.1007/s13132-024-02481-z,Article
Analysis and forecasting Iran's copper market to move towards low-carbon in the face of climate change,Mineral Economics,,,,10.1007/s13563-025-00534-6,Hamid SarkheilTaha SalahjouSeyedeh Romina Seyyedi Eshkiki,2025,https://link.springer.com/article/10.1007/s13563-025-00534-6,Article
"Gaps between market performance, government planning and social objectives: projections and comparisons of carbon price intervals",Humanities and Social Sciences Communications,,,,10.1057/s41599-025-05482-8,Xing ZhouJianze XuMing ZhangAnyi NiuChuxia Lin,2025,https://link.springer.com/article/10.1057/s41599-025-05482-8,Article
Realizing the social value of impermanent carbon credits,Nature Climate Change,,,,10.1038/s41558-023-01815-0,Andrew BalmfordSrinivasan KeshavFrank VenmansDavid CoomesBen GroomAnil MadhavapeddyTom Swinfield,2023,https://link.springer.com/article/10.1038/s41558-023-01815-0,Article
"Carbon Storage and Carbon Dioxide Sequestration by Urban Tree Cover: Case Study From Varanasi, India","Proceedings of the National Academy of Sciences, India Section B: Biological Sciences",,,,10.1007/s40011-022-01348-0,Ashutosh Kumar SinghVivek Kumar NairHema SinghRohit Kumar MishraJ. S. Singh,2022,https://link.springer.com/article/10.1007/s40011-022-01348-0,Article
Modelling soil organic carbon at multiple depths in woody encroached grasslands using integrated remotely sensed data,Environmental Monitoring and Assessment,,,,10.1007/s10661-025-13671-w,Sfundo MthiyaneOnisimo MutangaTrylee Nyasha MatongeraJohn Odindi,2025,https://link.springer.com/article/10.1007/s10661-025-13671-w,Article
Towards smart soil carbon pool management of grassland: a bibliometric overview from past to future,Ecological Processes,,,,10.1186/s13717-025-00620-1,Zhaoxia JiangHongyuan MaShaoyang LiCongcong ZhengEdith Bai,2025,https://link.springer.com/article/10.1186/s13717-025-00620-1,Article
Carbon Stocks and Carbon Protection Capacity of Soddy-Podzolic Soils in Natural and Agricultural Ecosystems of the Cis-Ural Region,Eurasian Soil Science,,,,10.1134/S1064229322080166,N. E. Zavyalova,2022,https://link.springer.com/article/10.1134/S1064229322080166,Article
A global dataset of carbon pumping by the world’s largest tropical rivers,Scientific Data,,,,10.1038/s41597-024-03201-7,Luca SalernoFabio Giulio TonoloCarlo Camporeale,2024,https://link.springer.com/article/10.1038/s41597-024-03201-7,Article
Influence of forest vegetation restoration on carbon increment after mining,Scientific Reports,,,,10.1038/s41598-023-45332-8,Hang ZouYali Song,2023,https://link.springer.com/article/10.1038/s41598-023-45332-8,Article
Modeling Soil Organic Carbon Distribution in Coastal Sabkhas: A Comparative Study of Three Plant Species,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-025-02297-z,Kholoud Y. A. ShariSulaiman A. AlrummanEbrahem M. Eid,2025,https://link.springer.com/article/10.1007/s42729-025-02297-z,Article
Estimation of Mangrove Blue Carbon in Three Semi-arid Lagoons in the Gulf of California,Wetlands,,,,10.1007/s13157-023-01659-6,Jony R. TorresZulia M. Sanchez-MejiaAlejandro Alcudia-AguilarOjilve R. Medrano-PérezRamón H. Barraza-GuardadoReyna Suzuky-Pinto,2023,https://link.springer.com/article/10.1007/s13157-023-01659-6,Article
Carbon sequestration in a bamboo plantation: a case study in a Mediterranean area,Journal of Forestry Research,,,,10.1007/s11676-024-01696-9,Tommaso ChitiEmanuele BlasiMaria Vincenza Chiriacò,2024,https://link.springer.com/article/10.1007/s11676-024-01696-9,Article
Calculation Method and Application of Carbon Emission in Newly Built Urban District,Frontiers of Energy and Environmental Engineering,,,,10.1007/978-981-97-0372-2_47,Bojun ChenPeng ZhangAijie GuBo SunRui FuMinghui Fu,2024,https://link.springer.com/chapter/10.1007/978-981-97-0372-2_47,Conference paper
Risk spillovers of carbon emissions in international trade: the role of disembodied technology communications,Humanities and Social Sciences Communications,,,,10.1057/s41599-024-02923-8,Shun Jia LiuJianping LiDengsheng WuXiaoqian ZhuXin Long Xu,2024,https://link.springer.com/article/10.1057/s41599-024-02923-8,Article
Dual carbon sequestration with photosynthetic living materials,Nature Communications,,,,10.1038/s41467-025-58761-y,Dalia DranseikeYifan CuiAndrea S. LingFelix DonatStéphane BernhardMargherita BerneroAkhil AreeckalMarco LazicXiao-Hua QinJohn S. OakeyBenjamin DillenburgerAndré R. StudartMark W. Tibbitt,2025,https://link.springer.com/article/10.1038/s41467-025-58761-y,Article
Economic effect of China’s carbon neutrality target under shared socioeconomic pathways,Science China Earth Sciences,,,,10.1007/s11430-023-1443-0,Zemiao LiuXianjin HuangXinxian Qi,2024,https://link.springer.com/article/10.1007/s11430-023-1443-0,Article
Digitalization and Carbon Performance: Structural Changes in Emerging Economies,Journal of the Knowledge Economy,,,,10.1007/s13132-024-02349-2,Sen GaoHao Li,2025,https://link.springer.com/article/10.1007/s13132-024-02349-2,Article
"Mangrove Forest Ecosystem: Services, Conservation, Restoration and Carbon Finance",Forests and Climate Change,,,,10.1007/978-981-97-3905-9_30,Subhajit Chanda,2024,https://link.springer.com/chapter/10.1007/978-981-97-3905-9_30,Chapter
Role of green finance and carbon accounting in achieving sustainability,Humanities and Social Sciences Communications,,,,10.1057/s41599-023-02492-2,Juan Wu,2024,https://link.springer.com/article/10.1057/s41599-023-02492-2,Article
A bibliometric study on carbon cycling in vegetated blue carbon ecosystems,Environmental Science and Pollution Research,,,,10.1007/s11356-023-27816-2,Shuo YinJunjian WangHui Zeng,2023,https://link.springer.com/article/10.1007/s11356-023-27816-2,Article
Implications of carbon policies for flexible demand and smart production with random lead time demand under a sustainable supply chain management,"Environment, Development and Sustainability",,,,10.1007/s10668-025-06038-1,Bablu MridhaBiswajit Sarkar,2025,https://link.springer.com/article/10.1007/s10668-025-06038-1,Article
Sub-continental-scale carbon stocks of individual trees in African drylands,Nature,,,,10.1038/s41586-022-05653-6,Compton TuckerMartin BrandtPierre HiernauxAnkit KariryaaKjeld RasmussenJennifer SmallChristian IgelFlorian ReinerKatherine MelocikJesse MeyerScott SinnoEric RomeroErin GlennieYasmin FittsAugust MorinJorge PinzonDevin McClainPaul MorinClaire PorterShane LoefflerLaurent KergoatBil-Assanou IssoufouPatrice SavadogoJean-Pierre WigneronBenjamin PoulterPhilippe CiaisRobert KaufmannRanga MyneniSassan SaatchiRasmus Fensholt,2023,https://link.springer.com/article/10.1038/s41586-022-05653-6,Article
"Oil price shocks, policy uncertainty, and China’s carbon emissions trading market price",Humanities and Social Sciences Communications,,,,10.1057/s41599-025-04724-z,Qiang CaoQin HongWenmei Yu,2025,https://link.springer.com/article/10.1057/s41599-025-04724-z,Article
Black carbon structuring marine microbial activities and interactions: a micro- to macro-scale interrogation,Environmental Science and Pollution Research,,,,10.1007/s11356-025-36603-0,Amira SaidiLuca ZoccaratoGiovanni BirardaXavier MariMarkus WeinbauerLisa VaccariMauro CelussiFrancesca Malfatti,2025,https://link.springer.com/article/10.1007/s11356-025-36603-0,Article
Benefits of Blue Carbon Stocks in a Coastal Jazan Ecosystem Undergoing Land Use Change,Wetlands,,,,10.1007/s13157-022-01597-9,Hazem T. Abd El-HamidEbrahem M. EidMohamed H.E. El-MorsyHanan E.M. OsmanAmr E. Keshta,2022,https://link.springer.com/article/10.1007/s13157-022-01597-9,Article
Lessons learnt from 20 + years of research on multilevel governance of energy-efficient and zero-carbon buildings in the European Union,Energy Efficiency,,,,10.1007/s12053-023-10178-6,Martin BjörklundFredrik von MalmborgJohan Nordensvärd,2023,https://link.springer.com/article/10.1007/s12053-023-10178-6,Article
Bio-Based Materials to Foster Efficient Retrofitting of the Existing Building Stock,Getting to Zero - Beyond Energy Transition Towards Carbon-Neutral Mediterranean Cities,,,,10.1007/978-3-031-82323-7_62,Chiara ScanagattaMartina BortolottiMassimiliano Condotta,2025,https://link.springer.com/chapter/10.1007/978-3-031-82323-7_62,Chapter
Energy inequality and carbon emission efficiency: from the perspective of environmental regulation,"Environment, Development and Sustainability",,,,10.1007/s10668-024-05909-3,Long LingXinya ChenXing Zhao,2024,https://link.springer.com/article/10.1007/s10668-024-05909-3,Article
How do climate policy uncertainty and renewable energy and clean technology stock prices co-move? evidence from Canada,Empirical Economics,,,,10.1007/s00181-024-02643-7,Seyed Alireza AthariDervis Kirikkaleli,2024,https://link.springer.com/article/10.1007/s00181-024-02643-7,Article
Using the ATP luminescence-based method to determine assimilable organic carbon in drinking water,Scientific Reports,,,,10.1038/s41598-025-03682-5,Arzu Teksoy,2025,https://link.springer.com/article/10.1038/s41598-025-03682-5,Article
Effect of Straw Input on Soil Carbon Sequestration in Clay Loam and Sandy Loam Soils in a Wheat-cotton Cropping System,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-025-02610-w,Zhaorui ChengLi ZhaGuowen FangQiang LiZhiguo ZhouYali Meng,2025,https://link.springer.com/article/10.1007/s42729-025-02610-w,Article
The effect of forest disturbances and regeneration scenario on soil organic carbon pools and fluxes: a review,Journal of Forestry Research,,,,10.1007/s11676-024-01807-6,Marcin PietrzykowskiBartłomiej ŚwiątekBartłomiej WośAnna Klamerus-IwanPaweł MąsiorMarek PająkPiotr GrubaJustyna Likus-CieślikJan TaborMarek KsepkoMarcin Chodak,2024,https://link.springer.com/article/10.1007/s11676-024-01807-6,Article
"Zero-Carbon City and Community in Japan—Policies, Proposals, and Examples",Resilient Urban Environments,,,,10.1007/978-3-031-55482-7_16,Hiroshi Yoshino,2024,https://link.springer.com/chapter/10.1007/978-3-031-55482-7_16,Chapter
Applicability of Fama-French Six-Factor Improved Model to Explain Stock Returns in Chinese Rare Metal Industry,Proceedings of the 2nd International Conference on Business and Policy Studies,,,,10.1007/978-981-99-6441-3_82,Fenyu ChenJiuan JiangYuting Jiang,2023,https://link.springer.com/chapter/10.1007/978-981-99-6441-3_82,Conference paper
Soil Organic Carbon Fractions in Cultivated Calcareous Soils,Eurasian Soil Science,,,,10.1134/S1064229323603220,N. ZahedifardK. ShahbaziM. H. MohammadiA. GolchinF. MoshiriC. E. Martinez,2024,https://link.springer.com/article/10.1134/S1064229323603220,Article
"Digital economy, technological progress, and carbon emissions in Chinese provinces",Scientific Reports,,,,10.1038/s41598-024-74573-4,Yuyan ShenGuoliang WangXudong WuCe Shen,2024,https://link.springer.com/article/10.1038/s41598-024-74573-4,Article
"Climate change mitigation strategy through blue carbon in seagrasses ecosystem, Red Sea Coast, Egypt",Mitigation and Adaptation Strategies for Global Change,,,,10.1007/s11027-024-10150-4,Rowan ElmahdyAhmed MandourAmr El-SammakAhmed Elshazly,2024,https://link.springer.com/article/10.1007/s11027-024-10150-4,Article
Can China’s Carbon Market Pilot Cope with Uncertainty Shocks?,Proceedings of the 6th International Conference on Electrical Engineering and Information Technologies for Rail Transportation (EITRT) 2023,,,,10.1007/978-981-99-9311-6_46,Qi WeiKehao Wang,2024,https://link.springer.com/chapter/10.1007/978-981-99-9311-6_46,Conference paper
Prospects for integration of carbon and biodiversity credits: an Australian case study review,Sustainability Science,,,,10.1007/s11625-024-01603-5,Jeremy WebbHidemichi FujiiDavid RowlingsPeter GraceSagadevan MundreeShunsuke ManagiClevo Wilson,2025,https://link.springer.com/article/10.1007/s11625-024-01603-5,Article
Warming exacerbates global inequality in forest carbon and nitrogen cycles,Nature Communications,,,,10.1038/s41467-024-53518-5,Jinglan CuiOuping DengMiao ZhengXiuming ZhangZihao BianNaiqing PanHanqin TianJianming XuBaojing Gu,2024,https://link.springer.com/article/10.1038/s41467-024-53518-5,Article
Elevation and temperature are strong predictors of long-term carbon accumulation across tropical Andean mountain peatlands,Mitigation and Adaptation Strategies for Global Change,,,,10.1007/s11027-023-10089-y,John A. HribljanMoira HoughErik A. LilleskovEsteban SuarezKatherine HeckmanAna Maria Planas-ClarkeRodney A. Chimner,2023,https://link.springer.com/article/10.1007/s11027-023-10089-y,Article
Natural forests exhibit higher organic carbon concentrations and recalcitrant carbon proportions in soil than plantations: a global data synthesis,Journal of Forestry Research,,,,10.1007/s11676-024-01739-1,Xiuqing NieHui WangJian WangShirong Liu,2024,https://link.springer.com/article/10.1007/s11676-024-01739-1,Article
Do Carbon Performance and Disclosure Practices Effect Companies’ Financial Performance: A Non-Linear Perspective,Asia-Pacific Financial Markets,,,,10.1007/s10690-023-09428-5,Suchismita GhoshRitu PareekTarak Nath Sahu,2023,https://link.springer.com/article/10.1007/s10690-023-09428-5,Article
From deadwood to forest soils: quantifying a key carbon flux in boreal ecosystems,Biogeochemistry,,,,10.1007/s10533-024-01170-y,Jogeir StoklandGry Alfredsen,2024,https://link.springer.com/article/10.1007/s10533-024-01170-y,Article
Pyrogenic Carbon Pools of the Upper Amur Region,Contemporary Problems of Ecology,,,,10.1134/S199542552207006X,S. V. BryaninA. V. DanilovE. S. SusloparovaA. V. Ivanov,2022,https://link.springer.com/article/10.1134/S199542552207006X,Article
Long-term Impacts of Tillage and Cover Cropping on Soil Organic Carbon and Carbon Oxidizable Fractions in a Tropical Sandy Soil,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-024-02064-6,Fernanda C. C. OliveiraGabriel W. D. FerreiraSara J. R. AssuncaoAlceu Pedrotti,2024,https://link.springer.com/article/10.1007/s42729-024-02064-6,Article
A Sustainable Production Inventory Model for Perishable Products Under the Markdown Approach and Carbon Emission Reduction Investments,Sustainable Inventory Management,,,,10.1007/978-981-97-6765-6_8,Dharmesh K. KatariyaKunal Tarunkumar Shukla,2025,https://link.springer.com/chapter/10.1007/978-981-97-6765-6_8,Chapter
A Comparative Analysis of Returns of Different Stock Market Indices with the Sustainable Index: Evidence from the Indian Stock Market,Leveraging Advanced Technologies: Business Model Innovation and the Future,,,,10.1007/978-3-032-00447-5_22,Neha GuptaMatloob Ullah KhanSandeep Kumar Gupta,2025,https://link.springer.com/chapter/10.1007/978-3-032-00447-5_22,Conference paper
A novel city-level carbon emission quota allocation method for carbon peak and neutrality targets,"Environment, Development and Sustainability",,,,10.1007/s10668-023-03433-4,Ling TangJunai YangZixuan LiShuying ZhuXiaomeng ZhangBofeng Cai,2023,https://link.springer.com/article/10.1007/s10668-023-03433-4,Article
"Impact of land use change on carbon storage in the middle reaches of the Yellow River, China",Journal of Arid Land,,,,10.1007/s40333-025-0007-9,Xiaoliang ShiJie ZhangSimin LiuHao DingXi ChenLi WangDan Zhang,2025,https://link.springer.com/article/10.1007/s40333-025-0007-9,Article
Firm-level carbon risk perception and ESG performance,Environmental Science and Pollution Research,,,,10.1007/s11356-024-31863-8,Borui GuoZhiming Yang,2024,https://link.springer.com/article/10.1007/s11356-024-31863-8,Article
Influence of surface coal mining on carbon storage in semi-arid steppe,Scientific Reports,,,,10.1038/s41598-025-01148-2,Zhenhua WuQiao Yu,2025,https://link.springer.com/article/10.1038/s41598-025-01148-2,Article
A multi-factor two-stage deep integration model for stock price prediction based on intelligent optimization and feature clustering,Artificial Intelligence Review,,,,10.1007/s10462-022-10352-9,Jujie WangShuzhou Zhu,2022,https://link.springer.com/article/10.1007/s10462-022-10352-9,Article
Industrial clusters and carbon emission reduction: evidence from China,The Annals of Regional Science,,,,10.1007/s00168-024-01268-z,Ye LiuYiyun WuXiwei Zhu,2024,https://link.springer.com/article/10.1007/s00168-024-01268-z,Article
Projections of Land Use Change and Carbon Emission in Fujian Province Under Multiple SSP-RCP Scenarios,Environmental Crisis: Pollution and Governance,,,,10.1007/978-3-031-86829-0_57,Zhihao LiuPangpang GaoShiqi LiYuanke SunHejie Zhou,2025,https://link.springer.com/chapter/10.1007/978-3-031-86829-0_57,Conference paper
Carbon stocks in the topsoil of broad-leaved forests in the Southern Urals,Journal of Soils and Sediments,,,,10.1007/s11368-024-03780-3,Rida SultanovaRegina BaiturinaIlgiz Asylbaev,2024,https://link.springer.com/article/10.1007/s11368-024-03780-3,Article
"Forest landscape degradation, carbon loss and ecological consequences of illegal gold mining in Ghana",Discover Forests,,,,10.1007/s44415-025-00020-5,Simon AbugreMichael AsigbaaseSamuel KumiGeorge NkoahAustin Asare,2025,https://link.springer.com/article/10.1007/s44415-025-00020-5,Article
Nitrogen-induced acidification increases soil organic carbon accrual by promoting particulate organic carbon and microbial necromass under long-term experiments in the paddy soils of East China,Plant and Soil,,,,10.1007/s11104-025-07551-y,Zhaoming ChenQiang WangJinchuan MaFeng WangJunwei MaJing YePing ZouWanchun SunQiaogang Yu,2025,https://link.springer.com/article/10.1007/s11104-025-07551-y,Article
Addressing companies’ low-carbon transition challenges requires diversified investments in environmental initiatives,Climatic Change,,,,10.1007/s10584-024-03816-0,Simone CenciSamuel Tang,2024,https://link.springer.com/article/10.1007/s10584-024-03816-0,Article
Evaluation of the carbon sink potential of wooden foundation piles embedded in oxygen-depleted soils using density profile analysis,Journal of Wood Science,,,,10.1186/s10086-025-02198-w,Ikuo MomoharaKana YamashitaYuka MiyoshiTakumi MurataAtsunori Numata,2025,https://link.springer.com/article/10.1186/s10086-025-02198-w,Article
Assuming Carbon Tax in&#xa0;a&#xa0;Simultaneous Production and Maintenance Planning Optimization,Advances in Computing Systems and Applications,,,,10.1007/978-3-031-71848-9_35,Hind AbdiAli Berrichi,2024,https://link.springer.com/chapter/10.1007/978-3-031-71848-9_35,Conference paper
CTr<sup>2</sup>L: A Novel Carbon Trading Transfer Learning Framework for the Price Volatility Forecasting,Journal of Systems Science and Systems Engineering,,,,10.1007/s11518-025-5668-6,Jianshu HaoXinyi BaoShanjunqi GuanGuangxin Jiang,2025,https://link.springer.com/article/10.1007/s11518-025-5668-6,Article
Carbon Reduction,Carbon Neutrality Science,,,,10.1007/978-981-97-6651-2_5,Caineng Zou,2024,https://link.springer.com/chapter/10.1007/978-981-97-6651-2_5,Chapter
"CASCADE: Dataset of extant coccolithophore size, carbon content and global distribution",Scientific Data,,,,10.1038/s41597-024-03724-z,Joost de VriesAlex J. PoultonJeremy R. YoungFanny M. MonteiroRosie M. ShewardRoberta JohnsonKyoko HaginoPatrizia ZiveriLevi J. Wolf,2024,https://link.springer.com/article/10.1038/s41597-024-03724-z,Article
Carbon storage potentiality in successional and secondary old growth forests,European Journal of Forest Research,,,,10.1007/s10342-024-01750-5,Marta PardosRafael CalamaReyes AlejanoGuillermo MadrigalAnabel CalzadoAndrea HeviaPedro A. TíscarJavier Vázquez-Piqué,2024,https://link.springer.com/article/10.1007/s10342-024-01750-5,Article
"Trivariate causality between economic growth, energy consumption, and carbon emissions: empirical evidence from India",Energy Efficiency,,,,10.1007/s12053-023-10118-4,Balagopal G MenonSunil SahadevAvranshu MahantyC J PraveensalG. Asha,2023,https://link.springer.com/article/10.1007/s12053-023-10118-4,Article
The Proposal and Conceptual Connotations of Carbon Peaking and Carbon Neutrality Goals,China’s Road to Carbon Peaking and Carbon Neutrality,,,,10.1007/978-981-99-3122-4_2,Chen YingZhang Yongxiang,2023,https://link.springer.com/chapter/10.1007/978-981-99-3122-4_2,Chapter
"Tree diversity, carbon sequestration and production potential of <i>Oryza sativa</i> L. in traditional agroforestry systems of Garhwal Himalaya, India",Carbon Research,,,,10.1007/s44246-024-00158-5,Sachin KumarSandeep KumarVinod Prasad KhanduriBhupendra SinghReena JoshiManoj Kumar RiyalDeepa RawatKewat Sanjay Kumar,2025,https://link.springer.com/article/10.1007/s44246-024-00158-5,Article
"Impact of financial development on carbon dioxide emissions: empirical evidence from Azerbaijan, Russia, and Kazakhstan",Environmental Economics and Policy Studies,,,,10.1007/s10018-024-00415-2,Samra Talishinskaya-AbbasovaJeyhun I. Mikayilov,2024,https://link.springer.com/article/10.1007/s10018-024-00415-2,Article
Study on the Optimal Carbon Asset Management of the Typical Enterprise,2024 the 8th International Conference on Energy and Environmental Science (ICEES 2024),,,,10.1007/978-3-031-63901-2_12,Xianfu ZhouFeng LuKai ChenZhong JiangLei XiangJun XuSongsong ZhengYi Xing,2024,https://link.springer.com/chapter/10.1007/978-3-031-63901-2_12,Conference paper
Carbon Taxation and Forest Sustainability in ASEAN and East Asia: Challenges and Policy Responses,Navigating the Complexities of Energy Transitions in East Asia,,,,10.1007/978-981-96-1754-8_7,Nophea SasakiHan PhouminSharaniya VijitharanHwan Ok Ma,2025,https://link.springer.com/chapter/10.1007/978-981-96-1754-8_7,Chapter
Risk–reward trade-off during carbon starvation generates dichotomy in motility endurance among marine bacteria,Nature Microbiology,,,,10.1038/s41564-025-01997-7,Johannes M. KeegstraZachary C. LandrySophie T. ZweifelBenjamin R. K. RollerDieter A. BaumgartnerFrancesco CarraraClara Martínez-PérezEstelle E. ClercMartin AckermannRoman Stocker,2025,https://link.springer.com/article/10.1038/s41564-025-01997-7,Article
Carbon dynamics of silvopasture systems in the Northeastern United States,Scientific Reports,,,,10.1038/s41598-025-91268-6,Joseph OreficeMatthew M. SmithWilliam C. WeinbergMark Batcheler,2025,https://link.springer.com/article/10.1038/s41598-025-91268-6,Article
"Long-term application of agronomic management strategies effects on soil organic carbon, energy budgeting, and carbon footprint under rice–wheat cropping system",Scientific Reports,,,,10.1038/s41598-023-48785-z,R. K. NareshP. K. SinghRajan BhattMandapelli Sharath ChandraYogesh KumarN. C. MahajanS. K. GuptaNadhir Al-AnsariMohamed A. Mattar,2024,https://link.springer.com/article/10.1038/s41598-023-48785-z,Article
Carbon effects of land use transitions: a process-mechanism-future perspective,Earth Science Informatics,,,,10.1007/s12145-025-01759-3,Hongmei HuaXiaoyang ChenXuyang Zhang,2025,https://link.springer.com/article/10.1007/s12145-025-01759-3,Article
Impacts of Carbon Taxes and Subsidy Rationalization in Agriculture: An Input/Output Analysis,Navigating the Complexities of Energy Transitions in East Asia,,,,10.1007/978-981-96-1754-8_5,Siti Indati MustapaSyarifah Mardhiah Syed SalimUmi Zakiah Norazman,2025,https://link.springer.com/chapter/10.1007/978-981-96-1754-8_5,Chapter
Can green financial pilot policy reduce firms’ carbon emissions? Evidence from Chinese manufacturing firms,Economic Change and Restructuring,,,,10.1007/s10644-024-09850-3,Di ZhouGuo ChenDongchun Xie,2025,https://link.springer.com/article/10.1007/s10644-024-09850-3,Article
“Pink power”—the importance of coralline algal beds in the oceanic carbon cycle,Nature Communications,,,,10.1038/s41467-024-52697-5,Nadine SchubertFernando TuyaViviana PeñaPaulo A. HortaVinícius W. SalazarPedro NevesCláudia RibeiroFrancisco Otero-FerrerFernando EspinoKathryn SchoenrockFederica RagazzolaIrene OlivéThalassia GiacconeMatteo NanniniM. Cristina ManganoGianluca SaráFrancesco Paolo MancusoMario Francesco TantilloMar Bosch-BelmarSophie MartinLine Le GallRui SantosJoão Silva,2024,https://link.springer.com/article/10.1038/s41467-024-52697-5,Article
Spatial modelling and drivers of soil organic carbon across successional communities in tropical deciduous forests: insights from Northwest Himalayan foothills,Environmental Monitoring and Assessment,,,,10.1007/s10661-025-13953-3,Rahul BodhHitendra PadaliaDivesh PangteyKusum ArunachalamSubrata NandyIshwari Datt Rai,2025,https://link.springer.com/article/10.1007/s10661-025-13953-3,Article
Corporate climate risk and stock market reaction to performance briefings in China,Environmental Science and Pollution Research,,,,10.1007/s11356-022-19479-2,Naiqian WuWeiguo XiaoWei LiuZhan Zhang,2022,https://link.springer.com/article/10.1007/s11356-022-19479-2,Article
Potential of artificial intelligence in reducing energy and carbon emissions of commercial buildings at scale,Nature Communications,,,,10.1038/s41467-024-50088-4,Chao DingJing KeMark LevineNan Zhou,2024,https://link.springer.com/article/10.1038/s41467-024-50088-4,Article
"Digital allocation effect, market integration, and low-carbon development","Environment, Development and Sustainability",,,,10.1007/s10668-025-06057-y,Benbo Liang,2025,https://link.springer.com/article/10.1007/s10668-025-06057-y,Article
Quantifying the Relative Importance of Sand Deposition and Dune Grasses to Carbon Storage in US Central Atlantic Coast Dunes,Estuaries and Coasts,,,,10.1007/s12237-025-01484-6,Katya R. JaySally D. HackerCedric J. HagenJohn StepanekLaura J. MoorePeter Ruggiero,2025,https://link.springer.com/article/10.1007/s12237-025-01484-6,Article
"Scenario-based modelling of carbon storage and sequestration using InVEST model in Kolkata, India, and its environs",Arabian Journal of Geosciences,,,,10.1007/s12517-025-12210-8,Swarnava DeyJayita Guha NiyogiDebashish Das,2025,https://link.springer.com/article/10.1007/s12517-025-12210-8,Article
Carbon stocks and changes in biomass of Mediterranean woody crops over a six-year period in NE Spain,Agronomy for Sustainable Development,,,,10.1007/s13593-022-00827-y,Inmaculada FunesRoberto Molowny-HorasRobert SavéFelicidad De HerraldeXavier ArandaJordi Vayreda,2022,https://link.springer.com/article/10.1007/s13593-022-00827-y,Article
Soil Respiration and Carbon Sequestration: A Review,Eurasian Soil Science,,,,10.1134/S1064229323990012,V. N. Kudeyarov,2023,https://link.springer.com/article/10.1134/S1064229323990012,Article
An economical single-vendor single-buyer framework for carbon emission policies,Journal of Business Economics,,,,10.1007/s11573-024-01192-w,Abbas SepehriarReza Eslamipoor,2024,https://link.springer.com/article/10.1007/s11573-024-01192-w,Article
Heading towards carbon neutrality: how do marine carbon sinks serve as important handle for promoting marine ecological civilization construction?,Environmental Science and Pollution Research,,,,10.1007/s11356-023-31200-5," Xiaolong ChenQianbin DiChenlu Liang",2024,https://link.springer.com/article/10.1007/s11356-023-31200-5,Article
Biological carbon pump estimate based on multidecadal hydrographic data,Nature,,,,10.1038/s41586-023-06772-4,Wei-Lei WangWeiwei FuFrédéric A. C. Le MoigneRobert T. LetscherYi LiuJin-Ming TangFrançois W. Primeau,2023,https://link.springer.com/article/10.1038/s41586-023-06772-4,Article
Do Green Bonds Improve the Stock and Environmental Performance of Energy Firms? International Evidence,The ESG Framework and the Energy Industry,,,,10.1007/978-3-031-48457-5_9,Burak PirgaipMehmet Baha KaranSeçil Sayın Kutluca,2024,https://link.springer.com/chapter/10.1007/978-3-031-48457-5_9,Chapter
Green Economic Development and Transition to Low-Carbon Economy in the East and Southeast Asia,Green Economic Development and Transition to Low-Carbon Economy in the East and Southeast Asia,,,,10.1007/978-981-96-0628-3_1,Pham Khanh NamAlmas Heshmati,2025,https://link.springer.com/chapter/10.1007/978-981-96-0628-3_1,Chapter
